player_id,name,team,playing_role,performance_type,matches_played,batting_runs,total_balls,total_fours,total_sixes,batting_average,strike_rate,total_overs,total_wickets,bowling_runs,total_maidens,total_wides,total_noballs,bowling_average,economy_rate,bowling_strike_rate,batting_rating,bowling_rating,overall_rating,role_consistency_score,final_rating
203,Brad Evans,Zimbabwe,Allrounder,Bits and Pieces,2.0,21.0,17.0,0.0,1.0,10.5,123.53,7.0,2.0,57.0,0.0,1.0,0.0,28.5,8.14,21.0,64.28319327731093,31.771428571428572,48.02731092436975,0.977260055551611,57.414345432758566
96,Vikramjit Singh,Netherlands,Opening Batter,Batsman,5.0,57.0,62.0,5.0,2.0,11.4,91.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.85955857385399,24.012012012012015,54.435785292933005,0.2543553885486157,57.20499235675961
83,Chundangapoyil Rizwan,U.A.E.,Middle order Batter,Batsman,3.0,45.0,34.0,3.0,1.0,15.0,132.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.28529411764706,27.013513513513516,56.649403815580285,0.0160134330570541,56.83083410272484
14,Dasun Shanaka,Sri Lanka,Allrounder,Batsman,7.0,78.0,74.0,6.0,3.0,11.14,105.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.71600831600831,30.015015015015017,55.86551166551166,0.0784497337244206,56.74203856841924
206,Steven Smith,Australia,Middle order Batter,Batsman,1.0,4.0,4.0,1.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.32000000000001,27.013513513513516,52.66675675675676,0.3686136185944952,56.5494935143056
197,Tristan Stubbs,South Africa,Wicketkeeper Batter,Batsman,3.0,31.0,31.0,2.0,1.0,10.33,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.13322580645162,27.013513513513516,48.07336965998257,0.8699701502158003,56.43784898487751
180,Matthew Wade,Australia,Wicketkeeper Batter,Batsman,2.0,9.0,7.0,1.0,0.0,4.5,128.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.20809523809525,27.013513513513516,50.610804375804385,0.5694283425188427,56.37464966565632
53,Barry McCarthy,Ireland,Bowler,Bits and Pieces,5.0,36.0,33.0,1.0,2.0,7.2,109.09,25.0,5.0,227.0,0.0,8.0,1.0,45.4,9.08,30.0,54.21575757575758,39.9312,47.073478787878784,0.9788005627993732,56.28858829397881
47,Harry Tector,Ireland,Middle order Batter,Batsman,6.0,68.0,75.0,4.0,1.0,11.33,90.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.00980392156863,27.013513513513516,50.011658717541074,0.5467495466719238,55.48042906396639
158,Calum MacLeod,Scotland,Top order Batter,Batsman,3.0,48.0,43.0,5.0,0.0,16.0,111.63,1.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,85.8613953488372,21.372012012012014,53.61670368042461,0.1102065114742338,54.79848565429806
55,Richard Ngarava,Zimbabwe,Bowler,Bowling All-rounder,5.0,21.0,20.0,0.0,2.0,4.2,105.0,28.0,9.0,197.0,1.0,7.0,3.0,21.89,7.04,18.67,52.35428571428571,53.631428571428565,52.99285714285713,0.1686927266531718,54.780759055771256
148,Taskin Ahmed,Bangladesh,Bowler,Bowling All-rounder,4.0,23.0,30.0,2.0,1.0,5.75,76.67,18.0,8.0,131.0,1.0,0.0,4.0,16.38,7.28,13.5,44.66202898550725,55.11333333333333,49.88768115942029,0.4841403563893115,54.7182091066119
19,Maheesh Theekshana,Sri Lanka,Bowler,Bowling All-rounder,3.0,11.0,14.0,0.0,1.0,3.67,78.57,30.1,9.0,202.0,0.0,8.0,1.0,22.44,6.71,20.07,40.87376623376623,50.68106312292359,45.77741467834491,0.9379951041045784,54.36521284771543
41,Milton Shumba,Zimbabwe,Top order Batter,Batsman,7.0,65.0,82.0,5.0,0.0,9.29,79.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.52570356472795,24.012012012012015,48.268857788369985,0.5776706112011523,53.84555790448782
216,Phil Salt,England,Wicketkeeper Batter,Batsman,1.0,10.0,9.0,2.0,0.0,10.0,111.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5888888888889,27.013513513513516,52.80120120120121,0.0508639990985838,53.33833725126161
30,Pat Cummins,Australia,Bowler,Bits and Pieces,2.0,21.0,20.0,2.0,1.0,10.5,105.0,16.0,3.0,132.0,0.0,5.0,0.0,44.0,8.25,32.0,54.64,37.7925,46.21625,0.7666679776771486,53.30275378466431
109,Evin Lewis,West Indies,Opening Batter,Batsman,3.0,42.0,49.0,2.0,1.0,14.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.26285714285714,24.012012012012015,46.137434577434576,0.7722353928956308,53.2632265610549
34,Lahiru Kumara,Sri Lanka,Bowler,Bowling All-rounder,1.0,4.0,5.0,1.0,0.0,4.0,80.0,19.7,7.0,153.0,0.0,10.0,2.0,21.86,7.77,16.89,50.56,43.87005076142132,47.21502538071066,0.6180382354604996,53.05116357541408
205,Cameron Green,Australia,Batting Allrounder,Batsman,1.0,3.0,2.0,0.0,0.0,3.0,150.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,6.5,0.0,66.99000000000001,30.87151651651652,48.930758258258265,0.4046058194400029,52.89029216643892
153,Fionn Hand,Ireland,Bowling Allrounder,Bits and Pieces,3.0,12.0,11.0,2.0,0.0,4.0,109.09,5.0,1.0,54.0,0.0,5.0,0.0,54.0,10.8,30.0,60.51272727272726,29.436000000000003,44.974363636363634,0.8651909239893198,52.75664588243906
150,Shariz Ahmad,Netherlands,Bowler,Bits and Pieces,2.0,25.0,19.0,3.0,0.0,12.5,131.58,4.0,1.0,32.0,0.0,0.0,0.0,32.0,8.0,24.0,59.62526315789475,36.269999999999996,47.94763157894737,0.4765116041333637,52.517152146563326
88,Junaid Siddique,U.A.E.,Bowler,Bits and Pieces,2.0,18.0,17.0,1.0,1.0,9.0,105.88,12.0,4.0,95.0,0.0,5.0,0.0,23.75,7.92,18.0,51.53568627450982,40.74999999999999,46.14284313725491,0.6678520721492324,52.30616181806944
3,Jan Nicol Loftie-Eaton,Namibia,Batter,Batsman,3.0,21.0,20.0,1.0,2.0,7.0,105.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,8.0,0.0,71.15714285714286,27.115015015015015,49.13607893607894,0.3186026759573747,52.26705618309644
146,Nurul Hasan,Bangladesh,Wicketkeeper Batter,Batsman,5.0,41.0,42.0,2.0,1.0,8.2,97.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.75067363530779,27.013513513513516,47.38209357441065,0.5052744707546162,52.17028602522186
103,Tim Pringle,Netherlands,Allrounder,Bits and Pieces,6.0,51.0,58.0,1.0,1.0,8.5,87.93,17.0,3.0,102.0,0.0,0.0,0.0,34.0,6.0,34.0,56.35476673427992,34.641176470588235,45.49797160243408,0.7155036528115012,52.008764577845184
54,Josh Little,Ireland,Bowler,Bowling All-rounder,4.0,16.0,21.0,1.0,1.0,4.0,76.19,27.0,11.0,189.0,0.0,8.0,0.0,17.18,7.0,14.73,43.22095238095238,56.30222222222222,49.7615873015873,0.1213000071385799,50.968803480569214
62,Najibullah Zadran,Afghanistan,Middle order Batter,Batsman,3.0,31.0,29.0,1.0,1.0,10.33,106.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.90964404894328,27.013513513513516,47.4615787812284,0.3285209975919934,50.580003822928425
210,Darwish Rasooli,Afghanistan,Top order Batter,Batsman,1.0,15.0,13.0,1.0,0.0,15.0,115.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.38461538461539,24.012012012012015,47.1983136983137,0.351437783696268,50.51576785038101
71,Dawid Malan,England,Top order Batter,Batsman,3.0,56.0,68.0,2.0,0.0,18.67,82.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.83226890756302,24.012012012012015,44.422140459787514,0.6749939025800814,50.41907524977001
212,Rishabh Pant,India,Wicketkeeper Batter,Batsman,2.0,9.0,9.0,1.0,0.0,4.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.63666666666667,27.013513513513516,44.32509009009009,0.5617096770432095,49.30465649797323
115,Akeal Hosein,West Indies,Bowler,Bits and Pieces,2.0,24.0,19.0,2.0,0.0,12.0,126.32,12.0,2.0,94.0,0.0,1.0,1.0,47.0,7.83,36.0,54.18105263157895,37.28,45.730526315789476,0.3713705622626204,49.12712056988154
200,Mohammad Wasim,Pakistan,Allrounder,Bowling All-rounder,3.0,16.0,22.0,2.0,0.0,5.33,72.73,17.0,8.0,124.0,0.0,8.0,0.0,15.5,7.29,12.75,48.89090909090909,40.98823529411764,44.93957219251337,0.4543502578004291,49.02323343473525
113,Odean Smith,West Indies,Bowling Allrounder,Bits and Pieces,3.0,25.0,22.0,1.0,2.0,8.33,113.64,9.0,2.0,85.0,0.0,2.0,2.0,42.5,9.44,27.0,64.93909090909091,32.69444444444445,48.81676767676768,0.0098793303084443,48.913223071261555
4,Stephan Baard,Namibia,Batter,Batsman,3.0,49.0,52.0,3.0,0.0,16.33,94.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.73924646781789,30.015015015015017,44.87713074141645,0.4218275230255307,48.66321252164537
1,Michael van Lingen,Namibia,Bowling Allrounder,Batsman,3.0,33.0,33.0,4.0,0.0,11.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0009090909091,33.01651651651652,45.50871280371281,0.3068238186799104,48.30134421284131
160,Chris Greaves,Scotland,Bowler,Batsman,2.0,19.0,18.0,2.0,0.0,9.5,105.56,2.0,0.0,18.0,0.0,1.0,0.0,0.0,9.0,0.0,48.44304093567252,32.17801801801802,40.310529476845275,0.9721687457473762,48.14825685322874
139,Naseem Shah,Pakistan,Bowler,Bits and Pieces,1.0,5.0,3.0,0.0,0.0,5.0,166.67,26.0,3.0,162.0,0.0,4.0,0.0,54.0,6.23,52.0,54.53333333333334,38.903076923076924,46.71820512820513,0.1382937424690732,48.0103722139286
74,Harry Brook,England,Batter,Batsman,5.0,56.0,58.0,2.0,1.0,11.2,96.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92068965517241,30.015015015015017,46.46785233509371,0.1630433137660275,47.98310686075453
5,Gerhard Erasmus,Namibia,Allrounder,Batsman,3.0,52.0,60.0,2.0,0.0,17.33,86.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.882051282051286,30.015015015015017,42.44853314853315,0.6501682407308114,47.96827077229022
143,Shakib Al Hasan,Bangladesh,Allrounder,Batsman,5.0,44.0,46.0,3.0,0.0,8.8,95.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.64268774703558,30.015015015015017,44.8288513810253,0.3455116689989422,47.926629633018024
2,Divan la Cock,Namibia,Opening Batter,Batsman,2.0,9.0,11.0,1.0,0.0,4.5,81.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.512727272727275,24.012012012012015,41.26236964236965,0.762093058153564,47.5515227358529
93,Chirag Suri,U.A.E.,Opening Batter,Batsman,2.0,26.0,39.0,4.0,0.0,13.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.513846153846146,24.012012012012015,43.76292908292908,0.4030240878510226,47.29043199799637
207,Matthew Wade,Australia,Wicketkeeper Batter,Batsman,1.0,6.0,8.0,1.0,0.0,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.980000000000004,27.013513513513516,41.99675675675676,0.6070063166876133,47.09521608310567
105,Fred Klaassen,Netherlands,Bowler,Bowling All-rounder,4.0,10.0,11.0,0.0,0.0,2.5,90.91,30.0,8.0,191.0,0.0,10.0,0.0,23.88,6.37,22.5,31.490909090909096,47.708,39.59945454545455,0.9379096049928468,47.02759629958644
16,Chamika Karunaratne,Sri Lanka,Bowling Allrounder,Bits and Pieces,6.0,32.0,38.0,3.0,0.0,5.33,84.21,18.0,3.0,144.0,0.0,4.0,0.0,48.0,8.0,36.0,49.08078947368421,35.218333333333334,42.14956140350877,0.57575079850053,47.003090130412225
171,Keshav Maharaj,South Africa,Bowler,Bits and Pieces,1.0,13.0,12.0,0.0,1.0,13.0,108.33,12.0,3.0,89.0,0.0,0.0,0.0,29.67,7.42,24.0,48.86358974358975,41.279999999999994,45.07179487179487,0.1768161996865436,46.66567956825131
52,Simi Singh,Ireland,Bowling Allrounder,Bits and Pieces,2.0,7.0,9.0,1.0,0.0,3.5,77.78,9.0,3.0,78.0,0.0,1.0,0.0,26.0,8.67,18.0,45.31857142857143,37.10666666666667,41.21261904761905,0.6608214878947144,46.65945589543618
198,Nasum Ahmed,Bangladesh,Bowler,Bits and Pieces,1.0,7.0,6.0,1.0,0.0,7.0,116.67,4.0,1.0,14.0,0.0,2.0,0.0,14.0,3.5,24.0,52.727619047619044,36.69,44.70880952380952,0.1306379154590139,45.87694265957844
63,Mohammad Nabi,Afghanistan,Allrounder,Batsman,3.0,17.0,15.0,1.0,0.0,5.67,113.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4921568627451,30.015015015015017,43.75358593888006,0.216643760369811,45.64937421637259
213,Tony Munyonga,Zimbabwe,Allrounder,Batsman,2.0,7.0,10.0,1.0,0.0,3.5,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.24285714285714,30.015015015015017,38.62893607893608,0.8872479596319978,45.48362502269426
82,Vriitya Aravind,U.A.E.,Wicketkeeper,Batsman,3.0,48.0,71.0,3.0,0.0,16.0,67.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.94225352112676,30.015015015015017,39.47863426807089,0.7490659592703357,45.39305447780994
21,Bernard Scholtz,Namibia,Bowler,Bits and Pieces,1.0,1.0,1.0,0.0,0.0,1.0,100.0,12.0,4.0,61.0,0.0,0.0,0.0,15.25,5.08,18.0,32.24,44.77,38.505,0.8651115934525265,45.16722438117791
132,Axar Patel,India,Bowling Allrounder,Bits and Pieces,3.0,9.0,9.0,1.0,0.0,3.0,100.0,13.2,3.0,115.0,0.0,0.0,0.0,38.33,8.71,26.4,50.43,37.35,43.89,0.1340207293012314,45.06643396180621
64,Azmatullah Omarzai,Afghanistan,Allrounder,Batsman,2.0,11.0,10.0,1.0,0.0,5.5,110.0,3.1,0.0,28.0,0.0,4.0,0.0,0.0,9.03,0.0,58.20909090909092,25.305337595660177,41.75721425237555,0.3707181111225279,44.85324537105142
89,Zahoor Khan,U.A.E.,Bowler,Bits and Pieces,1.0,1.0,1.0,0.0,0.0,1.0,100.0,12.0,5.0,57.0,0.0,2.0,2.0,11.4,4.75,14.4,32.24,45.14,38.69,0.7417927480099195,44.429992284100756
215,Tabraiz Shamsi,South Africa,Bowler,Bits and Pieces,1.0,1.0,1.0,0.0,0.0,1.0,100.0,8.0,4.0,56.0,0.0,4.0,0.0,14.0,7.0,12.0,32.24,42.18,37.21,0.8915151378667432,43.8446556560043
92,Aayan Afzal Khan,U.A.E.,Bowling Allrounder,Bits and Pieces,2.0,24.0,28.0,1.0,0.0,12.0,85.71,8.0,2.0,38.0,0.0,0.0,0.0,19.0,4.75,24.0,41.83714285714285,36.52,39.17857142857143,0.4724767117041777,42.88076394813916
87,Ruben Trumpelmann,Namibia,Bowler,Batsman,1.0,25.0,24.0,1.0,1.0,25.0,104.17,4.0,0.0,22.0,0.0,3.0,0.0,0.0,5.5,0.0,48.93333333333334,32.23801801801802,40.585675675675674,0.2816480546894589,42.87185099613794
84,Alishan Sharafu,U.A.E.,Opening Batter,Batsman,1.0,4.0,4.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.440000000000005,24.012012012012015,36.72600600600601,0.7712123893412703,42.39071617457676
51,Mark Adair,Ireland,Bowling Allrounder,Bits and Pieces,5.0,28.0,31.0,1.0,1.0,5.6,90.32,24.0,4.0,212.0,0.0,17.0,0.0,53.0,8.83,36.0,49.718986175115205,29.993333333333336,39.85615975422427,0.2442579321732055,41.80319638741062
36,Regis Chakabva,Zimbabwe,Wicketkeeper Batter,Batsman,7.0,32.0,55.0,2.0,1.0,4.57,58.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.597500000000004,27.013513513513516,38.805506756756756,0.3414284866499578,41.45536784588559
164,Josh Davey,Scotland,Bowler,Bits and Pieces,1.0,4.0,3.0,0.0,0.0,4.0,133.33,10.0,3.0,96.0,0.0,2.0,1.0,32.0,9.6,20.0,43.626666666666665,38.844,41.23533333333333,0.0235807460419353,41.42980531799091
186,Ish Sodhi,New Zealand,Bowler,Bowling All-rounder,2.0,7.0,7.0,0.0,0.0,3.5,100.0,19.2,6.0,130.0,0.0,3.0,0.0,21.67,6.77,19.2,33.68,47.1,40.39,0.1159108374474054,41.32632774490014
111,Nicholas Pooran,West Indies,Wicketkeeper Batter,Batsman,3.0,25.0,29.0,0.0,1.0,8.33,86.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.10103448275862,27.013513513513516,40.55727399813607,0.0760209957430327,41.17391486892833
168,Kagiso Rabada,South Africa,Bowler,Bits and Pieces,2.0,10.0,10.0,0.0,0.0,5.0,100.0,16.0,2.0,151.0,0.0,2.0,0.0,75.5,9.44,48.0,34.4,36.5775,35.488749999999996,0.7472875313670905,40.79281007576076
56,Tendai Chatara,Zimbabwe,Bowler,Bits and Pieces,3.0,13.0,19.0,1.0,0.0,4.33,68.42,23.0,4.0,155.0,1.0,4.0,0.0,38.75,6.74,34.5,32.399352226720644,44.89565217391304,38.64750220031684,0.1737863491891169,39.990783862851124
17,Pramod Madushan,Sri Lanka,Bowler,Bits and Pieces,2.0,1.0,1.0,0.0,0.0,0.5,100.0,10.0,3.0,75.0,0.0,1.0,0.0,25.0,7.5,20.0,32.24,40.8,36.519999999999996,0.4274281692867951,39.641935348470746
136,Bhuvneshwar Kumar,India,Bowler,Bits and Pieces,1.0,4.0,6.0,0.0,0.0,4.0,66.67,18.4,4.0,115.0,3.0,5.0,0.0,28.75,6.25,27.6,22.293333333333333,51.802173913043475,37.047753623188406,0.3251536555478496,39.456996127271566
94,Kashif Daud,U.A.E.,Bowling Allrounder,Batsman,2.0,15.0,18.0,0.0,1.0,7.5,83.33,2.0,0.0,19.0,0.0,0.0,0.0,0.0,9.5,0.0,44.85,29.88151651651652,37.36575825825826,0.1536426908006163,38.513953386779086
18,Dushmantha Chameera,Sri Lanka,Bowler,Bits and Pieces,2.0,9.0,16.0,0.0,0.0,4.5,56.25,7.5,4.0,54.0,0.0,2.0,0.0,13.5,7.2,11.25,20.16,43.407999999999994,31.784,0.9797047476996876,38.011787140177375
29,Josh Hazlewood,Australia,Bowler,Bits and Pieces,1.0,1.0,1.0,0.0,0.0,1.0,100.0,15.0,5.0,124.0,0.0,5.0,0.0,24.8,8.27,18.0,32.24,43.023999999999994,37.632,0.0090667504251761,37.70023999040004
57,Blessing Muzarabani,Zimbabwe,Bowler,Bowling All-rounder,4.0,2.0,12.0,0.0,0.0,0.5,16.67,26.0,12.0,199.0,0.0,4.0,4.0,16.58,7.65,13.0,5.813333333333333,58.62923076923076,32.221282051282046,0.6911415663370111,36.67517552054399
219,Mehidy Hasan Miraz,Bangladesh,Allrounder,Batsman,1.0,11.0,13.0,0.0,0.0,11.0,84.62,3.0,0.0,32.0,0.0,0.0,0.0,0.0,10.67,0.0,37.146153846153844,26.815015015015014,31.98058443058443,0.655802536308057,36.17517410702267
134,Dinesh Karthik,India,Wicketkeeper Batter,Batsman,3.0,14.0,22.0,1.0,0.0,4.67,63.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04857142857143,27.013513513513516,34.53104247104247,0.2320428432977177,36.13357872644546
91,Karthik Meiyappan,U.A.E.,Bowler,Bits and Pieces,2.0,4.0,8.0,0.0,0.0,2.0,50.0,12.0,5.0,75.0,0.0,0.0,0.0,15.0,6.25,14.4,16.96,47.00000000000001,31.980000000000004,0.6329144461037092,36.02812079727933
169,Wayne Parnell,South Africa,Bowler,Bits and Pieces,4.0,5.0,13.0,0.0,0.0,1.25,38.46,16.0,5.0,102.0,1.0,2.0,0.0,20.4,6.38,19.2,13.50769230769231,49.0425,31.275096153846153,0.6978799956659903,35.64034894750608
58,Hazratullah Zazai,Afghanistan,Opening Batter,Batsman,1.0,7.0,17.0,1.0,0.0,7.0,41.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85613445378151,24.012012012012015,33.434073232896765,0.2482320071880398,35.09395465431154
208,Kane Richardson,Australia,Bowler,Bits and Pieces,1.0,1.0,1.0,0.0,0.0,1.0,100.0,4.0,1.0,48.0,0.0,1.0,0.0,48.0,12.0,24.0,32.24,34.23,33.235,0.2644729826210579,34.99295191548217
31,Mitchell Starc,Australia,Bowler,Bits and Pieces,1.0,4.0,7.0,0.0,0.0,4.0,57.14,12.0,3.0,102.0,1.0,3.0,1.0,34.0,8.5,24.0,19.245714285714286,42.09,30.667857142857144,0.5372094768967054,33.96286984150858
125,Asif Ali,Pakistan,Middle order Batter,Batsman,1.0,2.0,3.0,0.0,0.0,2.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.993333333333336,27.013513513513516,28.503423423423428,0.9565276652850002,33.95628603539083
86,Zane Green,Namibia,Wicketkeeper Batter,Batsman,1.0,2.0,3.0,0.0,0.0,2.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.993333333333336,27.013513513513516,28.503423423423428,0.6866223105111686,32.41764071311726
66,Mujeeb Ur Rahman,Afghanistan,Bowler,Bits and Pieces,2.0,1.0,3.0,0.0,0.0,0.5,33.33,12.0,4.0,88.0,0.0,1.0,0.0,22.0,7.33,18.0,10.906666666666666,43.36,27.133333333333333,0.9680457430683698,32.38659489905102
104,Logan van Beek,Netherlands,Bowler,Bits and Pieces,4.0,15.0,23.0,0.0,0.0,3.75,65.22,16.2,3.0,125.0,0.0,3.0,0.0,41.67,7.72,32.4,24.469565217391306,39.17777777777777,31.823671497584538,0.0878444599848157,32.382778145072436
114,Obed McCoy,West Indies,Bowler,Bits and Pieces,1.0,2.0,3.0,0.0,0.0,2.0,66.67,9.3,1.0,71.0,0.0,0.0,0.0,71.0,7.63,55.8,21.813333333333333,35.97419354838709,28.893763440860212,0.4351965219091512,31.408656511725844
182,Trent Boult,New Zealand,Bowler,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,148.0,0.0,3.0,0.0,18.5,7.4,15.0,0.0,51.936,25.968,0.896492191855575,30.62402184762112
189,Brandon Glover,Netherlands,Bowler,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,7.0,60.0,1.0,3.0,0.0,8.57,7.06,7.29,0.0,54.52941176470588,27.26470588235294,0.5828193175645145,30.44278533754297
145,Yasir Ali,Bangladesh,Middle order Batter,Batsman,3.0,5.0,9.0,0.0,0.0,1.67,55.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.09444444444445,27.013513513513516,26.553978978978982,0.705046228013683,30.298335522555732
181,Adam Zampa,Australia,Bowler,Bits and Pieces,2.0,1.0,3.0,0.0,0.0,0.5,33.33,12.0,5.0,80.0,0.0,1.0,0.0,16.0,6.67,14.4,10.906666666666666,46.24999999999999,28.57833333333333,0.2074610455214868,29.764111515852306
77,Mark Wood,England,Bowler,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,108.0,0.0,4.0,0.0,12.0,7.71,9.33,0.0,54.35142857142857,27.175714285714285,0.4086622989251669,29.39685226070098
95,Zawar Farid,U.A.E.,Bowler,Batsman,1.0,2.0,4.0,0.0,0.0,2.0,50.0,2.5,0.0,24.0,0.0,0.0,0.0,0.0,9.6,0.0,16.48,32.56201801801802,24.521009009009013,0.9094190162818664,28.980983387251364
116,Alzarri Joseph,West Indies,Bowler,Bowler,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,83.0,0.0,3.0,0.0,13.83,6.92,12.0,0.0,47.60999999999999,23.804999999999996,0.99855375811688,28.559114442394463
192,Kasun Rajitha,Sri Lanka,Bowler,Bits and Pieces,1.0,8.0,21.0,0.0,0.0,8.0,38.1,11.0,3.0,94.0,0.0,4.0,3.0,31.33,8.55,22.0,14.110476190476192,36.74181818181818,25.426147186147187,0.612032388930664,28.538472306875256
102,Roelof van der Merwe,Netherlands,Allrounder,Bits and Pieces,4.0,5.0,12.0,0.0,0.0,1.25,41.67,11.0,2.0,75.0,0.0,1.0,0.0,37.5,6.82,33.0,18.166666666666668,31.909090909090907,25.03787878787879,0.5573318718892791,27.82876035847586
123,Haider Ali,Pakistan,Middle order Batter,Batsman,2.0,2.0,5.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.26,27.013513513513516,22.63675675675676,0.8719803110226819,26.584517996217073
187,Aryan Lakra,U.A.E.,Bowler,Bits and Pieces,1.0,1.0,3.0,0.0,0.0,1.0,33.33,3.0,1.0,24.0,0.0,0.0,0.0,24.0,8.0,18.0,10.906666666666666,36.519999999999996,23.71333333333333,0.5368451502489836,26.259410932580842
211,Naveen-ul-Haq,Afghanistan,Bowler,Bowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,21.0,0.0,0.0,0.0,7.0,5.25,8.0,0.0,43.559999999999995,21.779999999999998,0.9753537544356417,26.028640954321652
217,Chris Jordan,England,Bowler,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,70.0,0.0,1.0,0.0,14.0,8.75,9.6,0.0,46.125,23.0625,0.6126314048521233,25.888262354880418
68,Fazalhaq Farooqi,Afghanistan,Bowler,Bowler,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.3,3.0,75.0,1.0,4.0,0.0,25.0,6.64,22.6,0.0,42.80707964601769,21.403539823008845,0.9543146179740573,25.488682008906284
185,Lockie Ferguson,New Zealand,Bowler,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,159.0,0.0,4.0,1.0,22.71,8.37,16.29,0.0,47.892631578947366,23.946315789473683,0.2841370360974762,25.307122828248733
67,Fareed Ahmad,Afghanistan,Bowler,Bits and Pieces,1.0,2.0,4.0,0.0,0.0,2.0,50.0,4.0,1.0,48.0,0.0,2.0,0.0,48.0,12.0,24.0,16.48,33.629999999999995,25.055,0.0202767982856351,25.15660703620932
79,Adil Rashid,England,Bowler,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,147.0,1.0,1.0,0.0,36.75,6.12,36.0,0.0,46.894999999999996,23.447499999999998,0.3442943138217301,25.062068184667
162,Mark Watt,Scotland,Bowler,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,70.0,0.0,3.0,0.0,14.0,5.83,14.4,0.0,45.35,22.675,0.481474086951747,24.858484984326175
149,Hasan Mahmud,Bangladesh,Bowler,Bowler,2.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,6.0,134.0,1.0,5.0,1.0,22.33,8.38,16.0,0.0,48.51,24.255,0.1200033187263012,24.83713609914129
161,Shamarh Brooks,West Indies,Top order Batter,Batsman,2.0,4.0,12.0,0.0,0.0,2.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.439999999999998,24.012012012012015,20.726006006006006,0.9536268685133574,24.678981246865316
